categorysingleplayer;categorymultiplayer;categorycoop;categorymmo;categoryvrsupport;genreisindie;genreisaction;genreisadventure;genreiscasual;genreisstrategy;genreisrpg;genreissimulation;genreissports;genreisracing;genreismassivelymultiplayer;recommendationcount;id
true;false;false;false;false;true;true;false;false;false;true;false;false;false;false;288;307670
false;true;true;true;false;false;true;false;false;true;false;false;false;false;true;267;307690
true;false;false;false;false;true;false;false;false;false;false;true;false;false;false;1625;307760
true;false;false;false;false;true;false;true;false;false;false;false;false;false;false;180;307770
true;false;false;false;false;true;true;true;true;true;true;false;false;false;false;474;307780
true;true;true;false;false;true;true;false;false;false;false;false;true;false;false;516;242840
true;true;false;false;false;false;true;true;true;true;true;false;true;true;false;175;307880
true;false;false;false;false;true;false;false;true;false;false;false;false;false;false;175;307900
false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;256;307920
true;false;false;false;false;true;false;true;false;false;true;false;false;false;false;185;307930
true;true;false;false;false;true;false;false;false;true;false;false;false;false;false;213;307960
true;true;true;false;false;true;true;true;false;false;true;false;false;false;false;604;307980
true;false;false;false;false;true;true;false;false;true;false;false;false;false;false;134;307990
true;false;false;false;false;true;false;true;false;false;false;false;false;false;false;1286;308000
true;true;false;true;true;true;false;true;false;false;false;false;false;false;true;1446;308040
true;true;false;false;false;true;true;false;false;false;true;false;false;false;false;145;308060
true;false;false;false;false;true;false;true;false;false;false;false;false;false;false;117;308080
true;false;false;false;false;true;false;false;false;true;true;false;false;false;false;189;308173
true;false;false;false;false;true;true;true;false;false;false;false;false;false;false;183;308180
true;false;false;false;false;false;true;false;false;false;false;true;true;false;false;112;308270
true;false;false;false;false;true;true;false;false;false;false;false;false;false;false;111;308320
true;true;false;false;false;false;false;false;false;false;false;true;true;true;false;235;308330
true;false;false;false;false;true;true;true;true;false;false;false;false;false;false;2194;308360
true;true;true;false;false;true;true;true;false;false;false;true;false;false;false;1325;308380
true;false;false;false;false;true;true;true;false;false;false;false;false;false;false;140;308400
true;false;true;false;false;true;true;false;false;false;false;false;false;false;false;281;308420
true;false;false;false;false;true;false;false;false;true;false;true;false;false;false;177;308440
true;false;false;false;false;true;true;true;false;false;false;false;false;false;false;220;308460
true;true;true;false;false;false;true;false;false;false;false;false;false;false;false;114;308520
true;false;false;false;false;false;false;true;false;false;false;false;false;false;false;1651;308560
true;false;false;false;false;true;false;true;false;false;false;false;false;false;false;230;308580
true;false;false;false;false;true;false;true;false;false;false;false;false;false;false;114;309900
true;false;false;false;false;true;true;true;false;false;true;false;false;false;false;146;310060
true;false;false;false;false;true;false;false;false;true;false;true;false;false;false;202;310070
true;false;false;false;false;true;false;false;true;false;false;false;false;false;false;1167;310080
true;false;false;false;false;true;false;true;false;false;false;false;false;false;false;122;310110
true;false;false;false;false;true;false;false;false;true;true;false;false;false;false;256;310360
true;false;false;false;false;true;true;false;false;false;false;false;false;false;false;696;310370
true;true;false;false;false;true;false;false;false;true;false;true;true;false;false;283;310380
false;true;false;false;false;false;false;false;false;true;false;false;false;false;false;685;310390
true;false;false;false;false;false;false;true;false;false;false;false;false;false;false;319;310450
true;false;false;false;false;true;false;true;false;false;false;false;false;false;false;216;310460
true;false;false;false;false;true;false;false;true;false;false;false;false;false;false;1137;310470
true;false;false;false;false;true;true;true;false;false;true;false;false;false;false;133;310490
true;false;false;false;false;true;false;true;false;false;false;false;false;false;false;260;310510
false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;228;310560
true;false;false;false;false;true;false;true;true;false;false;false;false;false;false;157;310640
true;false;false;false;false;true;false;false;false;true;false;true;false;false;false;3094;310700
true;false;false;false;false;true;false;false;false;false;false;false;false;false;false;321;310740
true;false;false;false;false;true;false;true;false;false;false;false;false;false;false;404;310760
false;true;false;false;false;true;true;false;false;false;false;false;false;false;false;320;310790
true;false;false;false;false;false;true;false;false;false;false;false;false;false;false;196;310810
true;false;false;false;false;false;false;false;true;false;true;false;false;false;false;601;310830
true;false;false;false;false;false;false;true;false;false;false;false;false;false;false;166;310850
true;false;false;false;false;true;true;true;false;false;false;true;true;true;false;106;310880
true;false;false;false;false;true;true;false;false;false;false;false;false;false;false;266;310890
true;false;false;false;false;true;true;false;false;false;true;false;false;false;false;300;310950
true;true;true;false;false;true;false;false;false;true;false;false;false;false;false;142;310970
true;false;false;false;false;false;false;false;false;false;false;true;false;false;false;108;310990
true;false;false;false;false;true;false;true;false;false;false;false;false;false;false;155;311010
true;false;false;false;false;false;true;true;false;false;true;true;false;false;false;2093;311040
true;false;false;false;false;true;false;true;true;false;true;true;false;false;false;706;311060
true;true;false;false;false;true;false;false;false;true;false;false;false;false;false;418;311080
true;false;false;false;false;true;false;false;false;true;false;true;false;false;false;203;311100
true;true;false;false;false;true;false;false;true;true;false;false;false;false;false;141;311120
false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;144;311140
true;true;true;false;false;false;false;false;false;true;false;true;false;false;false;215;311170
true;false;false;false;false;true;true;true;false;false;false;false;false;false;false;403;311190
true;false;false;false;false;true;true;false;false;false;false;false;false;false;false;160;311210
true;true;false;false;false;false;true;true;false;false;false;false;false;false;false;891;311240
true;false;false;false;false;true;false;false;false;false;false;false;false;false;false;3554;311250
true;false;false;false;false;true;true;false;false;false;false;false;false;false;false;171;311260
true;false;false;false;false;false;true;true;false;false;false;false;false;false;false;830;311290
true;false;false;false;false;false;false;false;false;false;true;false;false;false;false;1406;311310
true;false;false;false;false;true;false;true;true;false;false;false;false;false;false;319;311340
false;true;false;true;false;true;false;false;true;false;true;false;false;false;true;191;311400
true;false;false;false;false;true;false;false;true;true;false;true;false;false;false;112;311480
true;false;false;false;false;true;true;false;false;false;true;false;false;false;false;229;311490
true;false;false;false;false;true;false;true;true;false;false;false;false;false;false;1942;311560
true;false;false;false;false;true;true;true;false;false;false;false;false;false;false;242;311680
true;true;false;false;false;false;false;false;false;true;false;true;false;false;false;391;311690
false;true;false;false;false;true;false;false;true;false;false;false;false;false;false;154;311700
true;false;false;false;false;false;true;true;false;false;false;false;false;false;false;148;311720
true;false;false;false;false;false;false;true;true;false;false;false;false;false;false;175;311730
true;true;false;false;false;true;true;false;false;false;false;false;false;true;false;145;311770
true;true;true;false;true;false;false;false;true;false;false;true;false;false;true;153;311800
true;false;false;false;false;true;false;false;false;true;false;false;true;false;false;657;311820
true;false;false;false;false;true;true;true;true;true;true;false;false;false;false;316;311840
true;true;false;false;false;false;false;false;false;false;false;false;true;false;false;5445;311850
true;false;false;false;false;true;false;false;false;false;false;false;false;false;false;231;311860
true;false;false;false;false;true;false;true;false;false;true;false;false;false;false;337;311870
true;false;false;false;false;true;true;true;true;false;false;true;false;false;false;432;311910
false;true;true;true;false;false;true;false;false;false;true;false;false;false;true;1731;311930
false;true;true;false;false;true;true;true;false;true;true;false;false;false;true;4776;311940
true;true;true;false;false;true;true;false;false;false;false;false;false;false;false;103;311980
true;false;false;false;false;true;true;true;true;true;true;true;false;false;false;112;312010
true;false;false;false;false;false;true;true;false;false;false;false;false;false;false;401;312020
true;true;true;false;false;true;true;false;false;false;true;false;false;false;false;2692;312050
true;false;false;false;false;true;true;true;false;false;false;false;false;false;false;1188;312150
true;false;false;false;false;true;false;false;true;false;false;false;false;false;false;131;312200
true;false;false;false;false;true;false;false;false;false;false;false;false;false;false;206;312210
true;false;false;false;false;true;false;false;false;false;false;false;false;false;false;1036;312220
true;false;false;false;false;false;false;true;false;false;false;false;false;false;false;360;312230
true;true;true;false;false;false;true;true;false;false;true;false;false;false;false;126;312240
true;false;false;false;false;true;true;true;false;false;false;false;false;false;false;224;312270
true;false;false;false;false;true;false;false;true;false;false;true;true;false;false;509;312280
true;true;false;false;false;false;false;false;false;false;false;true;true;false;false;183;312300
true;false;false;false;false;true;false;false;false;true;false;false;false;false;false;477;312310
true;false;false;false;false;true;false;false;false;false;false;false;false;false;false;356;312350
true;false;false;false;false;true;false;false;false;false;false;false;false;false;false;5638;312360
true;false;false;false;false;false;false;false;true;false;false;true;false;false;false;139;312370
true;false;false;false;false;true;false;false;false;true;true;false;false;false;false;185;312400
false;true;true;false;false;false;true;false;false;false;false;false;false;false;false;1260;312410
true;false;false;false;false;true;true;true;false;false;true;true;false;false;false;447;312420
true;false;false;false;false;true;true;true;false;false;false;false;false;false;false;301;312430
true;false;false;false;false;true;true;false;false;false;false;false;false;false;false;679;312440
true;false;false;false;false;true;true;false;false;false;false;false;false;false;false;432;312450
true;false;false;false;false;false;false;false;false;false;true;false;false;false;false;165;312510
true;false;false;false;false;false;false;true;true;false;false;true;false;false;false;126;312520
true;false;false;false;false;true;true;false;false;false;false;false;false;false;false;950;312530
true;false;false;false;false;true;false;false;false;false;false;false;false;true;false;657;312540
true;true;true;false;false;false;true;false;false;false;false;false;false;false;false;1410;312600
true;true;false;false;false;true;false;false;false;false;false;true;true;true;false;255;312610
true;true;false;false;false;false;false;true;false;true;true;false;false;false;false;1026;312630
true;false;false;false;false;true;false;true;false;false;false;false;false;false;false;263;312640
true;false;false;false;false;true;false;false;true;false;false;false;false;false;false;314;312660
true;false;false;false;false;true;true;true;false;false;true;false;false;false;false;473;312710
true;false;false;false;false;false;true;true;false;false;true;false;false;false;false;200;312720
true;false;false;false;false;true;true;true;false;false;true;false;false;false;false;285;312750
true;false;false;false;false;false;true;false;false;false;true;false;false;false;false;625;312780
true;false;false;false;false;false;false;true;false;false;false;false;false;false;false;147;312790
true;false;false;false;false;true;false;true;false;false;true;false;false;false;false;121;312840
true;false;false;false;false;true;true;false;false;false;false;false;false;false;false;198;312900
true;true;false;false;false;false;false;false;false;true;false;false;false;false;false;143;312920
true;true;false;false;false;false;true;false;false;false;false;false;false;false;false;607;312960
true;false;false;false;false;true;false;false;true;false;false;false;false;false;false;837;312970
true;false;false;false;false;true;false;true;false;false;false;false;false;false;false;145;312980
true;true;false;false;false;false;true;false;false;false;false;false;false;false;false;1464;312990
true;false;false;false;false;true;true;true;false;false;false;false;false;false;false;678;313010
true;true;true;false;true;true;true;false;false;false;false;false;false;false;false;309;313020
true;false;false;false;false;true;false;false;false;true;true;false;false;false;false;126;313040
true;false;false;false;false;true;false;true;false;false;false;false;false;false;false;754;313080
true;false;false;false;false;true;true;false;true;true;false;true;false;false;false;995;313120
false;true;false;false;false;false;true;true;false;false;true;false;false;false;false;835;313130
true;false;false;false;false;true;false;false;false;true;false;true;false;false;false;202;313140
false;true;false;false;false;false;true;false;false;false;false;false;false;true;true;488;313160
true;false;false;false;false;true;false;false;true;true;false;false;false;false;false;215;313190
true;false;false;false;false;true;true;false;false;false;false;false;false;false;false;119;313200
true;true;false;false;false;true;true;false;false;false;false;false;false;false;false;142;313210
true;false;false;false;false;true;false;true;false;false;false;false;false;false;false;138;313330
true;false;false;false;true;true;false;false;false;false;false;false;false;false;false;1072;313340
true;false;false;false;false;true;true;false;false;true;false;false;false;false;false;211;313360
true;false;false;false;false;false;false;true;false;false;false;false;false;false;false;416;313400
true;true;true;false;false;true;true;false;false;false;false;true;true;true;true;1779;313470
true;false;false;false;true;false;false;true;false;false;false;true;false;false;false;526;313480
true;false;false;false;false;true;false;false;false;false;true;true;false;false;false;28507;313500
true;false;true;true;false;false;true;true;true;false;true;false;false;false;false;254;313590
true;false;false;false;false;false;false;true;false;false;false;false;false;false;false;1726;313620
true;false;false;false;false;false;false;true;false;false;false;false;false;false;false;997;313630
true;false;false;false;false;true;true;true;false;false;false;false;false;false;false;107;313650
true;true;false;false;false;true;true;true;false;true;true;false;false;false;false;498;313660
true;true;false;false;false;false;false;false;false;true;false;false;false;false;false;234;313690
true;false;false;false;false;true;true;true;false;false;false;false;false;false;false;198;313730
true;false;false;false;false;true;false;true;false;true;false;true;false;false;false;286;313740
true;false;false;false;false;true;false;true;true;false;false;true;false;false;false;264;313810
true;true;true;false;false;true;true;true;false;false;false;false;false;false;false;102;313830
true;false;false;false;false;true;true;true;false;false;true;false;false;false;false;478;313870
true;true;true;false;true;true;true;false;false;false;true;false;false;false;false;204;313960
true;false;false;false;false;false;false;true;true;false;false;false;false;false;false;120;313980
true;false;false;false;false;true;false;true;false;false;false;true;false;false;false;155;314000
true;true;false;false;false;true;false;true;true;false;false;false;false;false;false;565;314010
true;false;false;false;false;true;false;false;false;true;true;true;false;false;false;113;314020
true;false;false;false;false;true;true;false;false;false;true;false;false;false;false;282;314030
true;true;false;false;false;false;false;false;true;true;false;false;false;false;true;1047;314050
true;false;false;false;false;true;true;false;false;false;false;false;false;false;false;117;314070
true;false;false;false;false;true;false;false;true;false;false;false;false;false;false;116;314120
true;false;false;false;false;false;true;false;true;false;false;false;false;false;false;899;314150
true;false;false;false;false;false;false;false;false;true;true;false;false;false;false;366;314160
true;false;false;false;false;true;false;false;true;false;false;false;false;false;false;283;314180
true;false;false;false;false;false;false;true;false;false;false;false;false;false;false;204;314200
true;true;false;false;false;true;true;true;true;false;false;true;false;true;false;111;314210
true;false;false;false;false;true;false;false;false;false;false;false;false;false;false;162;314220
false;false;false;true;false;true;false;false;false;true;true;false;false;false;true;876;314230
true;false;false;false;false;true;true;true;true;false;false;true;false;false;false;178;314240
true;false;false;false;false;true;true;true;true;true;false;true;false;false;false;297;314250
true;false;false;false;false;true;true;true;false;false;false;true;false;false;false;1916;314280
true;false;false;false;false;false;true;true;false;false;false;false;false;false;false;168;314290
true;false;false;false;false;true;false;false;false;true;false;true;false;false;false;281;314300
true;false;false;false;false;true;false;false;true;false;false;false;false;false;false;328;314320
false;true;true;true;false;true;false;false;false;true;true;false;false;false;true;300;314330
true;false;false;false;false;true;true;false;false;false;false;false;false;false;false;110;314340
true;false;false;false;false;true;true;true;true;true;false;true;false;false;false;597;314350
true;false;false;false;false;true;false;false;false;false;true;false;false;false;false;105;314360
false;true;false;false;false;false;false;false;false;true;false;false;false;false;false;264;314370
true;false;false;false;false;true;true;false;false;true;false;false;false;false;false;301;314380
false;true;false;false;false;true;false;false;false;false;false;false;false;false;false;883;314410
true;false;false;false;false;true;false;false;true;false;false;false;false;false;false;266;314450
true;false;false;false;false;true;false;true;false;false;false;false;false;false;false;120;314460
true;false;false;false;false;true;true;true;false;false;true;false;false;false;false;328;314470
true;false;false;false;false;true;true;true;false;false;false;false;false;false;false;167;314500
true;false;false;false;false;true;false;true;true;false;false;true;false;false;false;24543;314510
true;false;false;false;false;true;false;true;true;false;false;false;false;false;false;364;314520
true;true;false;false;false;true;true;false;false;false;false;false;false;false;false;710;314530
false;true;false;false;false;false;true;false;false;false;false;false;true;false;false;236;314540
true;false;false;false;false;true;false;true;false;false;true;true;false;false;false;359;314560
true;false;false;false;false;true;false;false;true;false;false;false;false;false;false;219;314570
true;false;false;false;false;true;false;false;true;false;false;false;false;false;false;2470;314590
true;true;false;false;false;true;false;false;true;true;false;false;false;false;false;157;314660
true;false;false;false;false;true;true;true;false;false;true;false;false;false;false;176;314700
true;true;true;false;false;true;true;false;false;false;true;false;false;false;false;516;314710
true;false;false;false;false;true;false;false;true;false;true;false;false;false;false;149;314730
true;false;false;false;false;false;false;false;false;true;false;true;false;false;false;239;314760
true;false;false;false;false;true;true;true;false;false;false;false;false;false;false;207;314770
true;true;true;false;false;true;true;true;false;false;false;false;false;false;false;6603;314790
true;false;false;false;true;false;true;false;false;false;false;false;false;false;false;720;314810
true;false;false;false;false;true;false;false;false;true;true;true;false;false;false;107;314830
true;false;false;false;false;true;false;true;false;false;false;false;false;false;false;154;314850
true;false;false;false;false;true;false;true;false;false;false;false;false;false;false;582;314950
true;false;false;false;false;false;true;false;false;true;true;true;false;false;false;238;314970
false;true;true;false;false;true;true;false;false;false;false;false;false;false;false;315;314980
true;false;false;false;false;false;false;false;false;false;false;true;false;false;false;170;315060
true;false;false;false;false;true;false;false;true;false;false;false;false;false;false;3733;315070
true;false;false;false;false;false;false;false;false;true;false;true;false;false;false;304;315080
true;false;false;false;false;false;false;true;false;false;true;false;false;false;false;706;315110
false;true;true;true;false;true;true;false;false;false;false;false;false;false;true;597;315130
true;false;false;false;true;true;false;false;true;false;false;false;false;false;false;118;315240
true;false;false;false;false;true;false;true;false;false;false;false;false;false;false;187;315260
true;true;false;false;false;true;false;true;true;false;false;false;false;false;false;182;315320
true;true;false;false;false;false;false;false;false;true;false;false;false;false;false;389;315330
true;false;false;false;false;true;false;false;true;false;false;true;false;false;false;1617;315340
true;false;false;false;false;true;false;true;false;false;false;false;false;false;false;1095;315430
true;false;false;false;false;true;true;false;true;true;false;false;false;false;false;101;315440
true;false;false;false;false;true;false;true;true;false;false;false;false;false;false;548;315450
true;false;false;false;false;true;false;false;false;false;true;true;false;false;false;479;315460
true;false;false;false;false;false;false;true;true;false;false;false;false;false;false;276;315480
true;false;false;false;false;true;false;true;true;true;true;false;false;false;false;296;315540
false;false;false;true;false;false;false;false;false;false;true;true;true;false;true;281;315550
true;false;false;false;false;true;false;false;false;false;false;true;false;false;false;261;315600
true;false;false;false;false;true;true;true;true;false;false;false;false;false;false;211;315610
true;false;false;false;false;true;false;false;true;true;false;true;false;false;false;415;315650
true;false;false;false;true;true;false;false;true;false;false;true;false;false;false;200;315660
false;true;false;true;false;true;true;false;false;false;true;false;false;false;true;118;315670
true;false;false;false;false;true;true;false;false;false;false;false;false;false;false;1855;315680
true;false;false;false;false;true;false;false;false;false;true;false;false;false;false;194;315740
true;false;false;false;false;false;true;false;false;false;false;false;false;false;false;534;315810
true;false;false;false;false;false;false;false;false;true;false;true;false;false;false;315;315830
true;true;false;false;false;true;true;false;false;true;true;false;false;false;false;351;315840
true;false;false;false;false;true;true;true;true;true;true;true;false;false;false;117;315850
true;false;false;false;false;true;false;false;true;false;false;false;false;false;false;5171;315860
true;false;false;false;false;true;true;true;false;false;true;false;false;false;false;104;315920
true;false;false;false;false;true;false;true;false;true;true;false;false;false;false;203;315930
true;false;false;false;false;true;true;false;false;false;false;false;false;false;false;7445;315940
true;false;false;false;false;true;true;true;false;false;true;false;false;false;false;500;316010
true;true;false;false;false;true;false;false;false;false;false;true;false;false;false;244;316020
false;false;false;true;false;false;false;false;false;true;false;true;false;false;true;137;316030
true;true;true;false;false;true;true;false;false;false;false;false;false;false;false;321;316080
true;false;false;false;false;false;true;true;false;false;false;false;false;false;false;241;316140
true;true;false;false;false;false;true;false;false;false;false;false;false;false;false;279;316160
true;false;false;false;false;true;false;true;false;false;false;false;false;false;false;893;316180
true;true;false;false;true;false;false;false;true;false;false;false;true;false;false;157;316240
true;false;false;false;false;true;false;false;false;false;false;true;false;false;false;1824;316260
true;false;false;false;false;true;false;false;false;false;true;false;false;false;false;132;316320
true;true;true;false;false;false;true;true;false;false;false;false;false;false;false;179;316370
true;false;false;false;false;true;false;true;true;false;false;false;false;false;false;432;316390
true;true;true;true;false;false;false;false;true;true;false;false;false;false;true;160;316420
true;false;false;false;false;false;false;false;false;false;true;false;false;false;false;661;316430
true;false;false;false;false;false;false;false;false;false;false;true;false;false;false;678;316480
true;false;false;false;true;false;true;true;false;true;false;false;false;false;false;224;316600
true;true;true;false;false;true;false;false;false;true;false;true;false;false;false;920;316610
true;true;true;false;false;false;true;false;false;true;false;false;false;false;false;3195;316620
true;false;false;false;false;true;false;false;false;true;false;true;false;false;false;118;316630
true;false;false;false;false;false;true;true;false;false;false;false;false;false;false;106;316660
true;true;true;false;false;true;false;false;true;true;false;true;false;false;false;12547;316700
true;false;false;false;false;true;false;true;false;false;false;false;false;false;false;136;316720
false;true;false;false;false;true;true;false;true;false;false;false;false;false;false;8300;316740
true;false;false;false;true;true;false;true;false;false;false;true;false;false;false;247;316750
true;false;false;false;false;true;false;true;true;true;false;false;false;false;false;220;316790
true;false;false;false;false;true;false;false;false;false;false;false;false;false;false;191;316810
true;false;false;false;false;false;false;false;false;true;false;false;false;false;false;258;316830
true;false;false;false;false;true;false;true;true;true;true;false;false;false;false;236;316840
true;false;false;false;false;true;true;true;false;true;true;true;false;false;false;194;316890
true;false;false;false;false;true;false;true;false;false;false;false;false;false;false;273;316930
true;true;false;true;false;true;false;false;false;false;true;false;false;false;true;215;316950
true;true;false;false;false;true;true;false;false;false;false;true;true;true;false;184;316970
true;false;false;false;false;true;false;true;false;true;true;false;false;false;false;183;317020
true;false;false;false;false;true;true;true;true;false;false;false;false;false;false;135;317030
true;false;false;false;true;true;false;true;false;false;false;false;false;false;false;456;317040
true;true;false;false;false;true;false;true;true;false;false;false;false;false;false;803;317060
true;false;false;false;false;true;true;true;false;false;false;false;false;false;false;204;317080
true;false;false;false;false;true;true;false;false;false;false;false;false;false;false;1408;317100
true;false;false;false;false;true;false;false;false;false;false;false;false;false;false;225;317110
true;false;false;false;false;true;false;false;false;true;false;true;false;false;false;5028;317250
true;true;true;false;false;true;true;true;false;false;true;false;false;false;false;165;317280
true;false;false;false;false;true;false;true;false;false;true;false;false;false;false;151;317290
true;false;false;false;false;true;true;false;true;false;false;false;false;false;false;382;317300
true;false;false;false;false;true;true;true;true;false;false;false;false;false;false;232;317320
true;true;true;false;false;true;true;false;false;false;false;true;false;false;false;268;317330
true;false;false;false;false;true;false;false;true;false;false;true;false;false;false;574;317360
true;true;false;false;false;true;true;false;false;false;false;false;true;false;false;193;317380
true;false;false;false;false;true;false;true;false;false;false;false;false;false;false;370;317410
true;false;false;false;false;true;true;true;true;false;false;false;false;false;false;111;317440
true;false;false;false;false;false;false;true;false;false;false;false;false;false;false;2177;317470
true;false;false;false;false;false;false;true;false;false;false;false;false;false;false;137;317510
true;false;false;false;false;false;false;true;true;false;false;false;false;false;false;105;317530
true;true;false;false;false;true;false;true;false;true;true;false;false;false;false;213;317580
true;true;false;true;false;true;false;false;false;true;false;false;false;false;true;916;317610
true;false;false;false;false;true;false;true;false;false;false;false;false;false;false;257;317620
true;false;false;false;false;true;false;false;false;false;false;false;false;false;false;164;317710
true;false;false;false;false;true;false;true;true;false;false;false;false;false;false;362;317720
true;false;false;false;false;false;false;true;false;false;false;false;false;false;false;203;317730
false;true;true;false;false;true;true;false;false;true;true;false;false;false;false;1239;317820
true;false;false;false;false;true;false;false;true;false;false;true;false;false;false;352;317840
true;true;true;false;false;false;false;false;false;false;true;true;false;false;false;221;317850
false;true;false;false;false;true;false;false;true;false;false;false;true;false;false;3956;317920
true;true;false;false;false;true;true;false;false;true;false;false;false;false;false;126;317940
true;false;false;false;false;true;false;false;true;false;false;false;false;false;false;218;317950
true;true;true;false;false;true;true;false;false;false;false;false;false;false;false;158;317970
true;true;false;false;false;true;true;false;false;false;false;false;false;false;false;270;318020
true;false;false;false;false;true;false;true;true;false;false;true;false;false;false;184;318090
true;false;false;false;false;true;false;true;true;false;false;false;false;false;false;800;318100
true;false;false;false;false;true;true;false;false;false;false;false;false;false;false;185;318130
true;false;false;false;false;true;true;false;false;false;false;false;false;true;false;180;318220
true;true;false;false;false;false;false;false;false;false;false;true;true;true;false;360;318230
true;false;false;false;false;true;false;true;false;false;false;false;false;false;false;162;318260
false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;252;318300
true;false;false;false;false;true;true;false;true;false;false;false;false;false;false;141;318310
true;false;false;false;false;true;true;false;false;false;false;false;false;false;false;152;318330
true;false;false;false;false;true;false;false;true;false;true;true;false;false;false;228;318350
true;false;false;false;false;false;false;false;false;false;false;true;false;false;false;2113;318430
true;false;false;false;false;true;false;false;true;false;false;false;false;false;false;237;318440
false;true;false;true;false;true;false;false;false;true;true;false;false;false;true;110;318480
true;false;false;false;false;true;false;true;false;false;false;false;false;false;false;124;318530
true;false;false;false;false;false;false;true;true;false;false;false;false;false;false;106;318560
true;false;false;false;true;true;false;true;false;false;false;false;false;false;false;409;318570
true;false;false;false;false;false;false;false;false;true;false;false;false;false;false;135;318600
true;true;true;false;false;false;true;true;false;false;true;false;false;false;false;129;318650
true;false;false;false;false;true;true;true;false;false;false;true;false;false;false;5378;318660
false;true;false;true;false;false;true;false;true;false;false;false;false;false;false;1331;318680
false;true;false;false;false;true;true;false;false;false;false;false;false;false;true;513;318690
true;false;false;false;false;false;false;false;false;false;false;true;false;false;false;112;318740
false;true;false;false;false;false;true;true;false;false;false;false;false;false;true;14894;318860
true;false;false;false;false;true;true;false;false;false;false;false;false;false;false;208;318950
true;false;false;false;false;true;true;false;true;false;false;false;false;false;false;1860;318970
true;false;false;false;false;true;false;true;true;false;false;false;false;false;false;155;319050
true;false;false;false;false;true;false;false;true;false;false;false;false;false;false;197;319080
true;false;false;false;false;true;false;true;false;true;false;false;false;false;false;145;319140
true;false;false;false;false;true;false;false;false;false;false;true;false;false;false;253;319170
true;true;false;false;false;true;false;false;false;false;false;true;true;false;false;692;319180
true;false;false;false;false;true;false;false;true;false;false;false;false;false;false;283;319210
true;true;false;false;false;true;true;false;false;false;false;false;false;false;false;366;319230
true;false;false;false;false;false;false;false;true;false;false;true;false;false;false;1760;319250
true;true;true;false;false;true;true;true;true;false;false;true;false;false;true;162;319270
true;false;false;false;false;true;false;false;false;false;false;false;false;false;false;136;319280
true;false;false;false;false;true;false;true;false;false;true;false;false;false;false;507;319300
true;true;false;false;false;false;false;false;false;false;false;true;false;false;false;161;319320
true;true;true;false;false;false;true;true;true;false;false;false;false;false;false;3834;319400
true;false;false;false;false;true;false;false;false;true;false;false;false;false;false;113;319410
true;false;false;false;false;true;false;false;true;false;false;false;false;false;false;139;319430
true;true;false;false;false;true;true;true;false;false;true;false;false;false;false;3387;319450
true;false;false;false;false;true;false;false;true;false;false;false;false;false;false;113;319470
true;true;true;false;false;false;true;true;false;false;false;false;false;false;false;1160;319480
true;false;false;false;false;false;false;true;true;false;false;false;false;false;false;2946;319510
false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;227;319550
true;false;false;false;false;true;false;true;false;false;false;false;false;false;false;339;319560
true;true;true;false;false;false;false;true;false;true;true;false;false;false;false;115;319570
true;false;false;false;false;true;false;true;true;false;false;false;false;false;false;124;319630
false;true;false;false;false;false;false;false;false;true;false;false;false;false;true;190;319730
true;false;false;false;false;true;true;true;false;false;false;false;false;false;false;751;319740
true;false;false;false;false;true;true;true;false;false;false;false;false;false;false;735;319780
false;true;false;false;false;false;false;false;true;false;false;true;false;false;true;1183;319830
true;false;false;false;false;false;false;false;false;false;false;false;false;false;false;201;319850
true;false;false;false;true;true;true;false;false;false;false;false;false;false;false;106;319870
false;true;false;false;false;true;true;false;false;false;false;false;false;false;false;158;319910
true;false;true;false;true;true;true;false;false;true;false;false;false;false;false;653;319970
true;false;false;false;true;true;false;true;false;false;false;false;false;false;false;108;320020
false;true;false;false;false;false;true;false;false;false;false;false;false;false;false;335;320040
true;true;false;false;false;true;true;false;false;false;false;false;false;false;false;169;320090
false;true;true;false;false;true;true;true;false;false;true;false;false;false;false;353;320110
true;false;false;false;true;true;false;true;false;false;false;true;false;false;false;433;320120
true;false;false;false;false;true;false;true;false;false;false;false;false;false;false;579;320140
false;true;true;false;false;true;true;false;false;false;false;false;false;false;false;12947;320150
false;true;false;false;false;true;false;false;true;false;false;false;true;false;false;371;320240
true;true;false;false;false;false;true;false;true;false;false;false;false;false;false;293;320300
true;true;false;true;false;true;false;true;true;true;true;false;false;false;true;3358;320310
true;true;false;false;false;true;true;false;true;false;false;false;false;false;false;238;320320
true;true;false;false;false;false;false;false;false;true;false;false;false;false;false;164;320340
true;false;false;false;false;true;true;true;true;false;false;false;false;false;false;268;320400
true;false;false;false;false;true;false;true;false;false;true;false;false;false;false;531;320410
true;true;false;false;false;false;false;false;false;false;false;true;true;true;false;127;320430
true;false;false;false;false;false;true;true;true;true;false;false;false;false;false;121;320520
true;true;true;false;false;false;true;false;false;false;true;false;false;false;false;741;320540
true;true;false;true;false;true;false;false;false;true;false;true;true;false;true;151;320590
true;true;false;false;false;false;true;true;false;false;false;false;false;false;false;836;320610
true;true;false;false;false;true;false;false;true;true;false;false;false;false;false;794;320630
